n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,category
0.5544553995132446,0.004225069656968117,0.016145838424563408,0.6426892876625061,0.031721360981464386,0.02894275262951851,0.14463932812213898,0.08332137763500214,0.24972723424434662,0.1641867607831955,0.014609551057219505,0
0.5475252270698547,0.19358064234256744,0.3299134075641632,0.006254286039620638,0.22518108785152435,0.18368083238601685,0.2773743271827698,0.09673954546451569,0.5169970393180847,0.14845414459705353,0.048913829028606415,1
0.17720693349838257,0.03668520227074623,0.11783098429441452,0.20524393022060394,0.0717691034078598,0.05693036690354347,0.17595013976097107,0.23050375282764435,0.07594533264636993,0.2960282564163208,0.02399539202451706,1
0.606505811214447,0.10175081342458725,0.02835717424750328,0.3419065475463867,0.21598950028419495,0.025747030973434448,0.23352950811386108,0.19861271977424622,0.4955962300300598,0.18440201878547668,0.18533115088939667,1
0.4678722023963928,0.014383903704583645,0.0408494770526886,0.33803173899650574,0.009056853130459785,0.01290613878518343,0.2255006581544876,0.22588597238063812,0.32366350293159485,0.11889336258172989,0.03153953328728676,0
1.1630282402038574,0.12895061075687408,0.054472748190164566,0.07150761038064957,0.0919608473777771,0.575741708278656,0.2069007009267807,0.10438080132007599,0.24182581901550293,0.03285763040184975,0.011295583099126816,0
0.46523964405059814,0.04991535842418671,0.025117721408605576,0.13535720109939575,0.17168721556663513,0.1391870379447937,0.07304449379444122,0.2802649140357971,0.3245408535003662,0.235079824924469,0.06282950192689896,1
0.2812618613243103,0.0012532088439911604,0.05382267013192177,0.4475806653499603,0.04353944957256317,0.09378788620233536,0.38194724917411804,0.2175453007221222,0.26775431632995605,0.22950290143489838,0.03693057596683502,1
0.4427012503147125,0.00899683777242899,0.022902052849531174,0.4565606415271759,0.06861691921949387,0.036162424832582474,0.4019007086753845,0.11604558676481247,0.16260480880737305,0.14527501165866852,0.10750307887792587,1
0.48762163519859314,0.07361099123954773,0.05420778691768646,0.18622353672981262,0.04093530401587486,0.15474089980125427,0.04842786118388176,0.26908260583877563,0.24653564393520355,0.3858158588409424,0.07139358669519424,1
0.4831259548664093,0.006323477253317833,0.022940687835216522,0.2668018043041229,0.008833246305584908,0.0030264942906796932,0.32565316557884216,0.13913652300834656,0.32209649682044983,0.18491145968437195,0.051514532417058945,0
1.2954950332641602,0.10055988281965256,0.06138690561056137,0.08069398999214172,0.05982808768749237,0.4676668643951416,0.19054342806339264,0.05790212005376816,0.15022815763950348,0.1198272705078125,0.00608567800372839,0
1.217896580696106,0.06921330094337463,0.05122607946395874,0.18519893288612366,0.25769877433776855,0.0725729763507843,0.09661936014890671,0.03914586454629898,0.25818607211112976,0.07811231166124344,0.14268529415130615,1
0.733465313911438,0.010073271580040455,0.026583287864923477,0.6824297904968262,0.07004053890705109,0.006514381617307663,0.5847194790840149,0.06356615573167801,0.35040348768234253,0.06875789910554886,0.11990327388048172,1
1.0436941385269165,0.01340414583683014,0.005589837208390236,0.5017350912094116,0.013370025902986526,0.2448599487543106,0.17121422290802002,0.1944567710161209,0.18890035152435303,0.06091693043708801,0.008082276210188866,0
0.87054443359375,0.04661162570118904,0.057271234691143036,0.0661223828792572,0.028878262266516685,0.11044786870479584,0.28094255924224854,0.11930344253778458,0.069428950548172,0.1947634369134903,0.11142391711473465,0
0.7651004195213318,0.024251434952020645,0.08705040067434311,0.5069922208786011,0.00499709090217948,0.07189277559518814,0.3168586790561676,0.14641115069389343,0.39912769198417664,0.37453046441078186,0.019395694136619568,0
0.3465834856033325,0.007348000071942806,0.05863099917769432,0.5510881543159485,0.0882851853966713,0.026296958327293396,0.29649198055267334,0.07889951765537262,0.10028861463069916,0.18703576922416687,0.03883503004908562,0
0.253063440322876,0.007309902459383011,0.013587279245257378,0.3317503333091736,0.021727407351136208,0.12517371773719788,0.4890519976615906,0.04694361612200737,0.16483758389949799,0.2478843778371811,0.03584368899464607,1
