n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,category
0.19861271977424622,0.4955962300300598,0.18440201878547668,0.18533115088939667,0.39399266242980957,0.3691149950027466,0.07915539294481277,0.009161610156297684,0.1695384383201599,0.29595863819122314,1.008659839630127,0.14628851413726807,0.13815127313137054,0.06083137169480324,0.5457877516746521,1
0.08332137763500214,0.24972723424434662,0.1641867607831955,0.014609551057219505,0.37855780124664307,0.1826440393924713,0.27874675393104553,0.0033313054591417313,0.04496637359261513,0.032194726169109344,0.5293426513671875,0.7542437314987183,0.29106274247169495,0.088504858314991,0.0017439080402255058,0
0.060896191745996475,0.23020640015602112,0.15538166463375092,0.07113001495599747,0.4316362142562866,0.12106018513441086,0.20086590945720673,0.00817084964364767,0.14684879779815674,0.09054138511419296,1.5458226203918457,0.38342079520225525,0.21136930584907532,0.10333526879549026,0.3600924015045166,1
0.09380773454904556,0.09950809925794601,0.15647369623184204,0.01548674888908863,0.3977769613265991,0.223533496260643,0.38290935754776,0.008928081020712852,0.1631418764591217,0.14290347695350647,0.4852107763290405,0.4573836028575897,0.02447793260216713,0.062437329441308975,0.05323413759469986,0
0.1344248652458191,0.04716921225190163,0.17407208681106567,0.026758529245853424,0.6277684569358826,0.021116644144058228,0.3718859851360321,0.020125987008213997,0.09171693027019501,0.11199358850717545,0.7977913022041321,0.9994196891784668,0.4880002439022064,0.06126329302787781,0.007751175668090582,0
0.14641115069389343,0.39912769198417664,0.37453046441078186,0.019395694136619568,0.5802962183952332,0.03548934683203697,0.31864163279533386,0.0024522184394299984,0.01755758933722973,0.14018404483795166,0.8516238927841187,0.7013300061225891,0.255319744348526,0.09377427399158478,0.05335564166307449,0
0.10438080132007599,0.24182581901550293,0.03285763040184975,0.011295583099126816,0.46766382455825806,0.06212737783789635,0.20599700510501862,0.026932507753372192,0.2815694212913513,0.1169806569814682,0.5571041703224182,0.5327647924423218,0.14051157236099243,0.10172442346811295,0.21411444246768951,0
0.1990956962108612,0.09240233153104782,0.09168464690446854,0.09861519187688828,0.5764276385307312,0.14837370812892914,0.3164978325366974,0.07892226427793503,0.025734173133969307,0.03722968325018883,1.425049901008606,0.17840878665447235,0.20606279373168945,0.08340905606746674,0.16300179064273834,1
0.2744068503379822,0.4060249626636505,0.2469758540391922,0.09245440363883972,0.5837910771369934,0.04007219150662422,0.2842613756656647,0.058703843504190445,0.18466685712337494,0.05062735825777054,0.8805050849914551,0.22274912893772125,0.3191945254802704,0.04729294031858444,0.12824611365795135,1
0.13913652300834656,0.32209649682044983,0.18491145968437195,0.051514532417058945,0.3667600750923157,0.2607862651348114,0.438082754611969,0.015373552218079567,0.21816131472587585,0.5441713333129883,0.28584545850753784,0.5663488507270813,0.20036964118480682,0.13842898607254028,0.014015717431902885,0
0.2893931269645691,0.3745337128639221,0.19006209075450897,0.019074944779276848,0.587364137172699,0.025896793231368065,0.36824125051498413,0.013256894424557686,0.025240281596779823,0.04114886373281479,0.5246521830558777,0.8109044432640076,0.5239078998565674,0.17163623869419098,0.09331424534320831,0
0.06372188031673431,0.2663138210773468,0.07025320082902908,0.03557200729846954,0.47855761647224426,0.19779753684997559,0.1671316921710968,0.027758905664086342,0.031065043061971664,0.08827252686023712,0.9762237071990967,0.2553754150867462,0.10212679207324982,0.012266323901712894,0.4294409453868866,1
0.07889951765537262,0.10028861463069916,0.18703576922416687,0.03883503004908562,0.4302246868610382,0.2122119963169098,0.10333430022001266,0.0027212039567530155,0.1061975434422493,0.06481349468231201,0.3626103699207306,0.43699440360069275,0.2768251597881317,0.19232000410556793,0.05088905245065689,0
0.17261740565299988,0.3193992078304291,0.15351325273513794,0.0014737218152731657,0.5064772367477417,0.3550351858139038,0.5694166421890259,0.0014484267449006438,0.12477297335863113,0.121571846306324,0.3537254333496094,0.5591094493865967,0.05124277248978615,0.0849512591958046,0.24387337267398834,0
0.18002010881900787,0.5259609222412109,0.16462907195091248,0.026340071111917496,0.7669552564620972,0.12802653014659882,0.33129432797431946,0.025363437831401825,0.08871239423751831,0.49418899416923523,0.7021762728691101,0.6737667918205261,0.17120175063610077,0.26709166169166565,0.04471651092171669,0
0.09373322129249573,0.2584381401538849,0.3162376284599304,0.00920206680893898,0.62021404504776,0.009302892722189426,0.377293199300766,0.011257152073085308,0.03835343196988106,0.04257263243198395,0.5679233074188232,0.7300079464912415,0.6637488007545471,0.08299321681261063,0.03634144738316536,0
0.07849739491939545,0.19030635058879852,0.12700510025024414,0.02067611739039421,0.5430554747581482,0.3977892994880676,0.2696526050567627,0.08165141940116882,0.009685368277132511,0.011233394034206867,0.8575922250747681,0.48223045468330383,0.10146966576576233,0.042099207639694214,0.26246166229248047,1
0.14778801798820496,0.30324089527130127,0.08458010852336884,0.1454523503780365,0.40883708000183105,0.05019759759306908,0.2742743492126465,0.029854655265808105,0.05402347818017006,0.11588650196790695,1.4677098989486694,0.5147214531898499,0.10986323654651642,0.06571896374225616,0.37434351444244385,1
0.3332270085811615,0.23539017140865326,0.1906299889087677,0.03726048767566681,0.5323870778083801,0.33580246567726135,0.18031221628189087,0.013385424390435219,0.24106159806251526,0.47415807843208313,0.2795852720737457,0.3675738275051117,0.17260974645614624,0.060509614646434784,0.017781510949134827,0
0.05587376654148102,0.09970273077487946,0.21711194515228271,0.002045317552983761,0.6091281771659851,0.21479712426662445,0.38540154695510864,0.011018626391887665,0.06041170284152031,0.05533568561077118,0.8492507338523865,0.5056098103523254,0.11049074679613113,0.07000464200973511,0.058098193258047104,0
0.05790212005376816,0.15022815763950348,0.1198272705078125,0.00608567800372839,0.5363585352897644,0.09424813091754913,0.34418338537216187,0.015696091577410698,0.09141282737255096,0.06299571692943573,0.7842848896980286,0.502406895160675,0.1918494552373886,0.05200257524847984,0.14731702208518982,0
0.2146446704864502,0.27285727858543396,0.11160963773727417,0.0066580940037965775,0.5351811051368713,0.22341272234916687,0.5274066925048828,0.013462609611451626,0.29210713505744934,0.5039739608764648,0.5046358704566956,0.5043277740478516,0.25401148200035095,0.12064670026302338,0.019458115100860596,0
0.2458614706993103,0.48604246973991394,0.29616931080818176,0.012702430598437786,0.7431310415267944,0.29866254329681396,0.5203370451927185,0.03846115618944168,0.11975762993097305,0.6336259841918945,1.0279871225357056,0.4458411931991577,0.10124180465936661,0.07203549146652222,0.020031839609146118,0
0.07161080837249756,0.27011963725090027,0.05135391652584076,0.009125210344791412,0.6782200336456299,0.181985542178154,0.06974107772111893,0.11747057735919952,0.10084332525730133,0.11170388758182526,1.2067432403564453,0.18987952172756195,0.07029450684785843,0.012498208321630955,1.0250595808029175,1
0.03718234598636627,0.16145166754722595,0.14248059689998627,0.040659189224243164,0.3879547417163849,0.38362663984298706,0.08386821299791336,0.015330251306295395,0.1255180984735489,0.0920126885175705,0.3178456425666809,0.39637014269828796,0.16511081159114838,0.16526959836483002,0.04430638253688812,0
0.03914586454629898,0.25818607211112976,0.07811231166124344,0.14268529415130615,0.4370522201061249,0.21565566956996918,0.05228240787982941,0.055845003575086594,0.2304399311542511,0.07135900855064392,1.720450520515442,0.03296676650643349,0.036427091807127,0.019624289125204086,0.9877222776412964,1
0.16197893023490906,0.10484098643064499,0.10513261705636978,0.03190173581242561,0.39960306882858276,0.3316221833229065,0.1999693214893341,0.030090894550085068,0.15424560010433197,0.10926928371191025,0.2855294644832611,0.250071257352829,0.0656123161315918,0.05119207501411438,0.14280197024345398,0
